time,ax,ay,az,ax_g,ay_g,az_g,rot_x,rot_y,rot_,heart
17:8:43:382,,,,3.34995174407959,-0.8207381367683411,8.9371919631958,0,0,0,75
17:8:43:396,2.1439690589904785,-0.5252724289894104,5.7198028564453125,3.34995174407959,-0.8207381367683411,8.9371919631958,78.75,-30.799999237060547,136.77999877929688,75
17:8:43:405,2.1745972633361816,-0.4393605589866638,4.753868103027344,3.924229145050049,-0.8446664214134216,9.159724235534668,3.990000009536743,-4.059999942779541,-3.7799999713897705,75
17:8:43:438,0.9433466196060181,-0.17537671327590942,3.8030943870544434,2.9288151264190674,-0.6245267391204834,9.159724235534668,2.309999942779541,-1.399999976158142,12.109999656677246,75
17:8:43:478,0.9977881908416748,-0.0905306339263916,2.9659061431884766,3.232703685760498,-0.5623133182525635,9.06401252746582,-4.550000190734863,-4.900000095367432,0.9800000190734863,75
17:8:43:518,1.2193670272827148,-0.22365087270736694,2.4148383140563965,3.759124279022217,-0.7513462901115417,9.116654396057129,-14.5600004196167,-0.9100000262260437,0.9800000190734863,75
17:8:43:562,0.5888135433197021,-0.20954883098602295,1.9490985870361328,3.2757742404937744,-0.7896314859390259,9.138189315795898,-15.75,3.7799999713897705,5.460000038146973,75
17:8:43:617,0.6490767002105713,-0.2710089683532715,1.3946533203125,3.4983065128326416,-0.9188438653945923,8.93240737915039,-12.390000343322754,2.0999999046325684,2.1700000762939453,75
17:8:43:647,-0.14690017700195312,-0.10003745555877686,1.0850934982299805,2.665604591369629,-0.7728817462921143,8.894121170043945,-20.020000457763672,1.8899999856948853,-3.2200000286102295,75
17:8:43:696,1.0942051410675049,-0.5930510759353638,0.8948755264282227,4.180261135101318,-1.4141581058502197,8.927621841430664,-2.940000057220459,-1.190000057220459,-9.239999771118164,75
17:8:43:722,0.09434676170349121,0.23957735300064087,0.9130687713623047,3.2039895057678223,-0.5216353535652161,9.174081802368164,1.2599999904632568,0.6299999952316284,5.599999904632568,75
17:8:43:768,-0.048949241638183594,-0.041877567768096924,0.8663673400878906,3.0484561920166016,-0.8135597109794617,9.343972206115723,-53.970001220703125,-6.650000095367432,-20.020000457763672,75
17:8:43:808,0.48343324661254883,-0.24789893627166748,0.7620067596435547,3.7016968727111816,-1.0815558433532715,9.430113792419434,-77.06999969482422,-4.130000114440918,-16.100000381469727,75
17:8:43:848,0.15703535079956055,-0.9697651863098145,0.01809978485107422,3.414557933807373,-2.045863389968872,8.6907320022583,-106.05000305175781,-9.239999771118164,-28.700000762939453,75
17:8:43:888,0.6118495464324951,-1.3558323383331299,0.09296417236328125,4.022334575653076,-2.770888566970825,8.788837432861328,-88.97000122070312,-14.630000114440918,-10.989999771118164,75
17:8:43:926,-0.01205587387084961,-1.3660619258880615,-0.31613731384277344,3.3954150676727295,-3.122633695602417,8.300702095031738,-70.41999816894531,-13.020000457763672,-0.14000000059604645,75
17:8:43:968,0.29663658142089844,-1.2632184028625488,-0.37542247772216797,3.778266668319702,-3.335594892501831,8.147561073303223,-56.06999969482422,-16.8700008392334,-2.450000047683716,75
17:8:44:6,0.6316468715667725,-1.2709136009216309,-0.9224720001220703,4.271188735961914,-3.6610186100006104,7.369894027709961,-45.779998779296875,1.399999976158142,13.930000305175781,76
17:8:44:49,-0.23550057411193848,-0.73150634765625,-0.49103784561157227,3.345165967941284,-3.304487943649292,7.678568363189697,-13.09000015258789,-11.6899995803833,35.560001373291016,76
17:8:44:87,0.13128066062927246,-0.9986846446990967,-0.6857123374938965,3.744767427444458,-3.8213374614715576,7.312465667724609,9.170000076293945,-10.359999656677246,15.75,76
17:8:44:128,0.03419685363769531,-0.7702338695526123,-0.26334476470947266,3.6562328338623047,-3.785445213317871,7.668996810913086,23.100000381469727,-9.170000076293945,26.950000762939453,76
17:8:44:167,0.28769659996032715,-0.3194773197174072,-0.31978893280029297,3.981656789779663,-3.414557933807373,7.5326056480407715,11.480000495910645,3.3600001335144043,3.990000009536743,76
17:8:44:208,-0.837998628616333,0.18469762802124023,-0.35537290573120117,2.6464619636535645,-2.864208698272705,7.408178806304932,12.319999694824219,34.5099983215332,-26.110000610351562,76
17:8:44:247,1.1864314079284668,-2.212522029876709,-0.23261356353759766,4.967499732971191,-5.814558982849121,7.472784996032715,34.369998931884766,11.480000495910645,-28.139999389648438,76
17:8:44:287,1.9981579780578613,1.2391963005065918,2.8824644088745117,6.27876615524292,-2.053041696548462,11.308479309082031,191.8699951171875,-19.950000762939453,-14.84000015258789,76
17:8:44:328,-3.767138719558716,2.656761646270752,1.3545856475830078,-0.42831525206565857,0.02871387079358101,10.119246482849121,66.8499984741211,17.43000030517578,63.06999969482422,76
17:8:44:367,1.2876269817352295,0.25517916679382324,0.6299896240234375,4.948357105255127,-2.3090739250183105,9.55214786529541,-45.0099983215332,2.0299999713897705,1.2599999904632568,76
17:8:44:408,-0.21225190162658691,-0.21890783309936523,0.11922645568847656,3.3954150676727295,-2.837887763977051,9.07119083404541,-17.639999389648438,11.550000190734863,-5.809999942779541,76
17:8:44:447,-0.06068849563598633,0.4814643859863281,-0.000331878662109375,3.531806230545044,-2.0171494483947754,8.951549530029297,21.6299991607666,12.25,4.829999923706055,76
17:8:44:487,-0.16532039642333984,0.5421404838562012,-0.23189067840576172,3.3858442306518555,-1.8209381103515625,8.662017822265625,3.3600001335144043,10.710000038146973,1.0499999523162842,76
17:8:44:528,-0.29305410385131836,0.23462963104248047,-0.2927112579345703,3.184847116470337,-2.069791555404663,8.528019905090332,-8.609999656677246,6.300000190734863,2.940000057220459,76
17:8:44:567,-0.10235953330993652,0.37147247791290283,-0.19588375091552734,3.34995174407959,-1.8400806188583374,8.575876235961914,0.49000000953674316,4.409999847412109,4.480000019073486,76
17:8:44:608,-0.0838017463684082,0.3833194971084595,-0.17202186584472656,3.3475589752197266,-1.7324036359786987,8.556733131408691,0.07000000029802322,2.1700000762939453,4.269999980926514,76
17:8:44:648,-0.09958386421203613,0.2090284824371338,-0.21227359771728516,3.3068809509277344,-1.8544375896453857,8.46341323852539,3.009999990463257,-0.5600000023841858,4.900000095367432,76
17:8:44:687,-0.039467811584472656,0.14808034896850586,-0.1736469268798828,3.3571300506591797,-1.8783657550811768,8.45862865447998,13.789999961853027,-3.2200000286102295,5.670000076293945,76
17:8:44:728,-0.027745723724365234,0.07826471328735352,-0.3628864288330078,3.3619158267974854,-1.9286150932312012,8.178668022155762,32.83000183105469,-5.809999942779541,9.520000457763672,76
17:8:44:767,-0.01262521743774414,0.506719708442688,-0.18693923950195312,3.373879909515381,-1.373480200767517,8.307880401611328,50.540000915527344,-9.3100004196167,12.319999694824219,76
17:8:44:808,-0.029242753982543945,0.40729010105133057,-0.04043865203857422,3.34995174407959,-1.3710873126983643,8.444271087646484,37.45000076293945,-14.980000495910645,19.110000610351562,76
17:8:44:848,0.1335749626159668,0.4426017999649048,-0.16443443298339844,3.5461630821228027,-1.2251251935958862,8.279166221618652,41.439998626708984,-19.18000030517578,22.96000099182129,76
17:8:44:887,0.30594301223754883,1.0087577104568481,-0.09900474548339844,3.7950167655944824,-0.40677985548973083,8.319844245910645,48.58000183105469,-25.270000457763672,26.739999771118164,76
17:8:44:930,0.37300944328308105,1.2472854852676392,-0.3165721893310547,3.9553356170654297,0.14356936514377594,8.023134231567383,40.810001373291016,-29.1200008392334,25.1299991607666,76
17:8:44:967,0.22949433326721191,0.8982869386672974,-0.7011938095092773,3.8691940307617188,0.019142581149935722,7.463213920593262,26.809999465942383,-41.22999954223633,31.290000915527344,76
17:8:45:7,0.39224982261657715,0.5272037386894226,-0.6700677871704102,4.130012035369873,-0.22013968229293823,7.326822757720947,40.67000198364258,-51.59000015258789,35.77000045776367,78
17:8:45:49,0.7291936874389648,0.3624209761619568,-1.0241894721984863,4.649254322052002,-0.29431718587875366,6.716653347015381,58.65999984741211,-60.970001220703125,47.25,78
17:8:45:88,1.037034034729004,0.4028779864311218,-0.7102389335632324,5.216352939605713,-0.15314064919948578,6.853044033050537,80.01000213623047,-65.80000305175781,65.02999877929688,78
17:8:45:128,1.4000768661499023,-0.3496021628379822,-0.4246220588684082,5.929414749145508,-0.9930213689804077,7.032505512237549,74.97000122070312,-64.19000244140625,100.30999755859375,78
17:8:45:168,1.7900519371032715,-0.2643676996231079,-0.44115304946899414,6.766902446746826,-0.973878800868988,6.905685901641846,91.27999877929688,-70.62999725341797,146.08999633789062,78
17:8:45:207,3.4860405921936035,2.229184865951538,0.9468588829040527,9.33440113067627,2.076970100402832,8.530412673950195,126.13999938964844,-49.77000045776367,124.5999984741211,78
17:8:45:250,2.7658610343933105,2.648592472076416,-0.3910675048828125,9.305686950683594,3.1585259437561035,7.094719409942627,80.63999938964844,-15.75,118.30000305175781,78
17:8:45:288,0.3060884475708008,1.674766182899475,-0.1769418716430664,6.922436237335205,2.603391170501709,7.264609336853027,93.30999755859375,-10.779999732971191,55.720001220703125,78
17:8:45:328,0.4324679374694824,0.06683123111724854,-0.25832271575927734,7.156932830810547,1.0121639966964722,7.118647575378418,42.349998474121094,-26.530000686645508,27.790000915527344,78
17:8:45:368,0.10286331176757812,0.3233753442764282,-0.9417333602905273,6.853044033050537,1.3495519161224365,6.199803352355957,104.44000244140625,-23.100000381469727,12.180000305175781,78
17:8:45:408,0.4115428924560547,2.1385016441345215,-0.6002459526062012,7.264609336853027,3.69930362701416,6.391229152679443,122.43000030517578,-15.119999885559082,-3.1500000953674316,78
17:8:45:450,0.43451833724975586,1.8294854164123535,-0.30025625228881836,7.396214485168457,3.847658634185791,6.616154670715332,18.40999984741211,-19.389999389648438,-4.199999809265137,78
17:8:45:488,0.500755786895752,-0.1750164031982422,-1.6318707466125488,7.587640762329102,1.7994027137756348,4.876572608947754,-0.9100000262260437,-17.56999969482422,-8.75,78
17:8:45:529,0.2570347785949707,-0.4405517578125,-1.3552675247192383,7.408178806304932,1.423729419708252,4.814359188079834,43.2599983215332,-22.399999618530273,-7.840000152587891,78
17:8:45:577,0.38173961639404297,0.5147174596786499,-0.829617977142334,7.628318786621094,2.5076780319213867,5.132604122161865,69.6500015258789,-31.010000228881836,-5.809999942779541,78
17:8:45:631,0.3092203140258789,1.2827613353729248,-0.4071836471557617,7.63310432434082,3.596412420272827,5.453242778778076,37.869998931884766,-40.599998474121094,-5.110000133514404,78
17:8:45:644,0.1459207534790039,1.2559199333190918,0.0551905632019043,7.506284713745117,3.8835511207580566,5.929414749145508,-47.25,-52.43000030517578,1.399999976158142,78
17:8:45:682,0.5034165382385254,-0.12467622756958008,-0.26021480560302734,7.9896345138549805,2.4717857837677,5.548955917358398,-82.52999877929688,-59.01000213623047,-4.340000152587891,78
